Longitude,Latitude,Cruise,Date,Depth,CTD_O2,PO4,SI,NO3,Mean_NH4,Std_NH4,Mean_NO2,Std_NO2,Mean_H2S,Std_H2S,Cells/ml,Mean_N2,Std_n2,Mean_O2,Std_o2,Mean_co2,Std_co2,Mean_N2O,Std_N2O,Mean_CH4,Std_CH4
-123.505,48.59166667,56,2011-04-07,75,176.339,2.822,54.799,28.087,0,0,0,0,0,0,22763.926,NAN,NAN,NAN,NAN,NAN,NAN,13.935,4.548,9.663,12.182
-123.505,48.59166667,56,2011-04-07,85,132.991,2.847,58.925,27.811,0,0,0.0311,0.0088,0,0,19586.262,NAN,NAN,NAN,NAN,NAN,NAN,14.252,3.722,11.81,15.417
-123.505,48.59166667,56,2011-04-07,90,121.976,2.825,55.804,27.945,0,0,0.0324,0.0176,0,0,22175.079,NAN,NAN,NAN,NAN,NAN,NAN,15.612,5.111,2.616,3.448
-123.505,48.59166667,56,2011-04-07,97,80.114,3.227,58.956,26.776,0,0,0.0299,0.0035,0,0,32922.09,NAN,NAN,NAN,NAN,NAN,NAN,18.547,0,0.204,0
-123.505,48.59166667,56,2011-04-07,100,66.268,3.51,66.967,25.179,0,0,0.0435,0.0158,0,0,42816.137,NAN,NAN,NAN,NAN,NAN,NAN,15.576,4.201,3.502,2.91
-123.505,48.59166667,56,2011-04-07,110,16.525,4.141,76.461,20.177,0,0,0.0622,0.0106,0,0,34672.246,NAN,NAN,NAN,NAN,NAN,NAN,7.009,9.912,1.617,2.287
-123.505,48.59166667,56,2011-04-07,120,0,4.789,82.904,9.4,0,0,0.0436,0.0018,0,0,40822.324,NAN,NAN,NAN,NAN,NAN,NAN,6.689,10.528,4.307,0.177
-123.505,48.59166667,56,2011-04-07,135,0,5.025,85.712,3.365,0,0,0.9677,0.0141,0,0,54552.699,NAN,NAN,NAN,NAN,NAN,NAN,12.542,0.071,8.225,1.101
-123.505,48.59166667,56,2011-04-07,150,3.091,5.039,92.987,1.196,0,0,0.4279,0.0105,0,0,58127.219,NAN,NAN,NAN,NAN,NAN,NAN,23.908,1.012,286.337,328.401
-123.505,48.59166667,56,2011-04-07,165,0,5.571,99.523,0,3.633,0.0285,0.0908,0.0052,2.6232,0.0941,77110.722,NAN,NAN,NAN,NAN,NAN,NAN,1.54,0.183,435.552,2.321
-123.505,48.59166667,56,2011-04-07,185,0,5.76,99.416,0,3.3058,0.038,0,0,3.4807,0,58293.674,NAN,NAN,NAN,NAN,NAN,NAN,1.936,1.01,630.134,17.012
-123.505,48.59166667,56,2011-04-07,200,0,5.94,102.553,0,4.5888,0.1126,0,0,4.701,0.0537,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.926,0.113,801.174,16.886
-123.505,48.59166667,57,2011-05-18,10,343.329,0.524,11.445,4.333,0,0,0.2179,0.0156,0,0,19174.449,NAN,NAN,NAN,NAN,NAN,NAN,1.18,0.491,865.846,12.409
-123.505,48.59166667,57,2011-05-18,20,265.512,1.486,18.528,13.152,0.8041,0.0082,0.0563,0.0019,0,0,12156.97,NAN,NAN,NAN,NAN,NAN,NAN,5.239,7.408,58.527,63.146
-123.505,48.59166667,57,2011-05-18,40,191.56,1.935,36.081,21.093,1.5101,0.3891,0.1391,0.002,0,0,39536.391,NAN,NAN,NAN,NAN,NAN,NAN,11.586,0,75.889,0
-123.505,48.59166667,57,2011-05-18,60,168.31,2.569,51.945,28.138,0.349,0.0228,0.2538,0.0195,0,0,70682.353,NAN,NAN,NAN,NAN,NAN,NAN,5.832,7.819,25.804,32.706
-123.505,48.59166667,57,2011-05-18,75,158.128,NAN,NAN,NAN,1.1063,0.0008,0.3588,0.0196,0,0,80294.994,NAN,NAN,NAN,NAN,NAN,NAN,47.638,0,26.439,0
-123.505,48.59166667,57,2011-05-18,85,147.161,2.519,46.497,23.914,0.2978,0.0397,0.2331,0.0449,0,0,103895.593,NAN,NAN,NAN,NAN,NAN,NAN,6.411,9.067,22.096,31.249
-123.505,48.59166667,57,2011-05-18,90,142.503,3.024,56.333,26.804,0,0,0.2856,0.0019,0,0,63290.988,NAN,NAN,NAN,NAN,NAN,NAN,25.122,16.551,44.013,1.785
-123.505,48.59166667,57,2011-05-18,97,89.921,3.329,59.208,26.739,0,0,0.2952,0.0078,0,0,80466.707,NAN,NAN,NAN,NAN,NAN,NAN,17.11,3.636,20.823,6.276
-123.505,48.59166667,57,2011-05-18,100,67.639,3.482,63.265,26.213,0,0,0.1613,0.0059,0,0,40233.248,NAN,NAN,NAN,NAN,NAN,NAN,14.888,0,16.018,0
-123.505,48.59166667,57,2011-05-18,110,26.215,4.183,73.402,21.741,0,0,0.1226,0.0059,0,0,20175.071,NAN,NAN,NAN,NAN,NAN,NAN,7.79,11.017,6.232,5.692
-123.505,48.59166667,57,2011-05-18,120,9.004,4.723,83.483,10.009,0,0,0.1115,0.0255,0,0,17981.633,NAN,NAN,NAN,NAN,NAN,NAN,29.265,19.114,5.643,2.618
-123.505,48.59166667,57,2011-05-18,135,3.54,4.851,88.598,0.132,0,0,0.1971,0.0098,0,0,25754.113,NAN,NAN,NAN,NAN,NAN,NAN,12.748,0,14.682,0
-123.505,48.59166667,57,2011-05-18,150,0,5.399,92.437,0,1.8017,0.0728,0.117,0.002,2.0888,0.081,43388.191,NAN,NAN,NAN,NAN,NAN,NAN,4.078,0,587.35,0
-123.505,48.59166667,57,2011-05-18,165,0,5.404,57.55,0,2.8792,0.0615,0.0894,0.0098,5.3537,0.0713,38803.262,NAN,NAN,NAN,NAN,NAN,NAN,2.7,0.118,570.596,5.03
-123.505,48.59166667,57,2011-05-18,185,0,5.71,60.436,0,3.7567,0.0643,0.077,0.0039,7.3092,0.1261,29780.567,NAN,NAN,NAN,NAN,NAN,NAN,2.068,0.274,839.447,22.611
-123.505,48.59166667,57,2011-05-18,200,0,5.55,63.388,0,5.1187,0.0108,0.0825,0.004,8.7504,0.0242,16860.51,NAN,NAN,NAN,NAN,NAN,NAN,1.329,0,998.386,0
-123.505,48.59166667,58,2011-06-15,10,256.569,1.16,17.273,7.77,1.6069,0.1157,0.2032,0.018,0,0,7758.175,NAN,NAN,NAN,NAN,NAN,NAN,1.68,0,914.403,0
-123.505,48.59166667,58,2011-06-15,20,223.013,1.373,16.436,9.732,1.8514,0.2092,0.2794,0.0045,0,0,10441.829,NAN,NAN,NAN,NAN,NAN,NAN,11.608,0.878,63.858,23.626
-123.505,48.59166667,58,2011-06-15,40,183.229,2.376,31.56,19.731,4.233,0.7766,0.2619,0.0023,0,0,13065.483,NAN,NAN,NAN,NAN,NAN,NAN,12.023,0.079,64.304,7.026
-123.505,48.59166667,58,2011-06-15,60,164.976,2.256,40.167,23.704,0.7907,0.0013,0.808,0.0472,0,0,9983.942,NAN,NAN,NAN,NAN,NAN,NAN,13.023,2.458,54.828,12.621
-123.505,48.59166667,58,2011-06-15,75,100.504,2.862,52.125,28.625,0.8598,0.3889,0.0127,0.0314,0,0,13439.035,NAN,NAN,NAN,NAN,NAN,NAN,13.842,2.935,49.362,26.5
-123.505,48.59166667,58,2011-06-15,85,97.937,3.164,55.865,27.113,0,0,0.081,0.0112,0,0,14680.246,NAN,NAN,NAN,NAN,NAN,NAN,16.945,5.847,13.278,1.499
-123.505,48.59166667,58,2011-06-15,90,105.555,3.053,54.615,26.351,0.9391,0.0383,0.0571,0,0,0,9839.115,NAN,NAN,NAN,NAN,NAN,NAN,13.747,0,9.178,0
-123.505,48.59166667,58,2011-06-15,97,86.3,2.937,53.285,26.08,0,0,0,0,0,0,8056.147,NAN,NAN,NAN,NAN,NAN,NAN,13.583,0.997,14.299,0.461
-123.505,48.59166667,58,2011-06-15,100,78.013,3.145,58.074,25.808,0,0,0,0,0,0,1788.002,NAN,NAN,NAN,NAN,NAN,NAN,9.701,7.793,11.627,9.738
-123.505,48.59166667,58,2011-06-15,110,29.901,3.612,63.941,23.142,0.558,0.0463,0,0,0,0,3466.839,NAN,NAN,NAN,NAN,NAN,NAN,14.506,1.273,13.976,2.786
-123.505,48.59166667,58,2011-06-15,120,7.313,4.524,80.948,11.614,0.5656,0.3683,0,0,0,0,7663.221,NAN,NAN,NAN,NAN,NAN,NAN,14.892,0.923,9.672,0.31
-123.505,48.59166667,58,2011-06-15,135,2.793,5.223,86.628,0,0.0883,0.0452,0,0,0,0,6420.62,NAN,NAN,NAN,NAN,NAN,NAN,15.019,0.241,5.701,1.564
-123.505,48.59166667,58,2011-06-15,150,0,5.604,95.684,0,3.4508,0.0173,0,0,5.592,0.1172,10750.908,NAN,NAN,NAN,NAN,NAN,NAN,3.049,0.598,493.183,21.96
-123.505,48.59166667,58,2011-06-15,165,2.609,2.778,53.28,25.38,0,0,0,0,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.48,0.069,669.578,46.217
-123.505,48.59166667,58,2011-06-15,185,0,5.914,61.724,0,5.3176,0.2461,0,0,8.6316,0.2131,8968.57,NAN,NAN,NAN,NAN,NAN,NAN,14.368,0.15,32.537,10.728
-123.505,48.59166667,58,2011-06-15,200,0,6.082,60.556,0,6.7917,0.0253,0.1842,0.0135,14.7421,0.1461,13016.435,NAN,NAN,NAN,NAN,NAN,NAN,1.736,1.217,946.191,53.449
-123.505,48.59166667,59,2011-07-06,10,239.892,0.765,29.297,5.295,0.1108,0.0343,0.3669,0.0661,0,0,27900.31,NAN,NAN,NAN,NAN,NAN,NAN,2.279,0.152,1023.574,70.09
-123.505,48.59166667,59,2011-07-06,20,215.914,1.237,28.277,8.448,1.0623,0.006,0.1192,0.0132,0,0,9028.614,NAN,NAN,NAN,NAN,NAN,NAN,10.994,0,55.843,0
-123.505,48.59166667,59,2011-07-06,40,176.517,2.107,23.974,16.08,2.9388,0.1942,1.0433,0.0347,0,0,7062.397,NAN,NAN,NAN,NAN,NAN,NAN,11.182,0,49.669,0
-123.505,48.59166667,59,2011-07-06,60,116.088,2.724,50.682,28.946,0.1969,0.0633,0.3505,0.0165,0,0,7534.052,NAN,NAN,NAN,NAN,NAN,NAN,12.062,0,54.372,0
-123.505,48.59166667,59,2011-07-06,75,61.773,3.406,65.113,27.212,0,0,0.1741,0.0347,0,0,8601.613,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,59,2011-07-06,85,53.734,3.339,65.938,24.255,0,0,0,0,0,0,13200.925,NAN,NAN,NAN,NAN,NAN,NAN,15.056,0,10.867,0
-123.505,48.59166667,59,2011-07-06,90,72.674,3.625,70.202,23.299,1.3783,0.3869,0.1916,0.0132,0,0,12650.928,NAN,NAN,NAN,NAN,NAN,NAN,15.045,0,40.547,0
-123.505,48.59166667,59,2011-07-06,97,60.441,3.955,74.98,20.045,0,0,0.1869,0.0165,0,0,16247.889,NAN,NAN,NAN,NAN,NAN,NAN,15.266,0,20.504,0
-123.505,48.59166667,59,2011-07-06,100,52.546,3.802,72.644,19.519,0,0,0.1939,0.0099,0,0,19190.038,NAN,NAN,NAN,NAN,NAN,NAN,14.727,0,29.61,0
-123.505,48.59166667,59,2011-07-06,110,37.022,4.162,79.993,14.45,0,0,0.2033,0.0099,0,0,17958.41,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,59,2011-07-06,120,42.996,3.882,75.096,15.944,0,0,0.104,0.0413,0,0,16642.359,NAN,NAN,NAN,NAN,NAN,NAN,12.767,0,15.299,0
-123.505,48.59166667,59,2011-07-06,135,4.565,5.227,99.708,1.324,2.3202,0.0379,0.1075,0.0132,0,0,22587.934,NAN,NAN,NAN,NAN,NAN,NAN,12.823,0,9.298,0
-123.505,48.59166667,59,2011-07-06,150,0,6.196,NAN,0,5.07,0.1157,0.1309,0.01,7.647,0.0143,39125.331,NAN,NAN,NAN,NAN,NAN,NAN,4.392,0,109.281,0
-123.505,48.59166667,59,2011-07-06,165,0,5.934,64.782,0,4.8767,0.006,0.2313,0.0793,8.0356,0.207,21850.832,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,59,2011-07-06,185,0,5.54,63.99,0,5.2248,0.0182,0.1578,0.0083,9.1462,0.1303,18693.509,NAN,NAN,NAN,NAN,NAN,NAN,3.043,0,1138.869,0
-123.505,48.59166667,59,2011-07-06,200,0,6.354,62.672,0,5.7969,0.1673,0.1239,0.0033,11.5904,0.1929,12803.673,NAN,NAN,NAN,NAN,NAN,NAN,1.772,0,1272.167,0
-123.505,48.59166667,60,2011-08-09,10,231.675,0.999,32.568,7.962,0,0,0,0,0,0,38796.954,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
-123.505,48.59166667,60,2011-08-09,20,203.223,0.415,6.296,1.913,0.7155,0.1633,0,0,0,0,10375.008,NAN,NAN,NAN,NAN,NAN,NAN,11.211,0.251,27.781,21.422
-123.505,48.59166667,60,2011-08-09,40,143.942,2.266,35.885,24.319,4.6368,0.8773,0.4852,0.0968,0,0,4405.535,NAN,NAN,NAN,NAN,NAN,NAN,12.062,0.283,25.59,22.365
-123.505,48.59166667,60,2011-08-09,60,102.822,2.662,51.668,28.495,0,0,0.1845,0.0841,0,0,7147.955,NAN,NAN,NAN,NAN,NAN,NAN,13.655,0.463,27.224,20.879
-123.505,48.59166667,60,2011-08-09,75,47.462,3.415,68.313,27.302,0,0,0.1845,0.1599,0,0,16480.004,NAN,NAN,NAN,NAN,NAN,NAN,14.795,0.159,22.069,18.435
-123.505,48.59166667,60,2011-08-09,85,44.297,3.763,72.938,24.53,0,0,NAN,NAN,0,0,14980.309,NAN,NAN,NAN,NAN,NAN,NAN,16.375,0.813,9.201,7.818
-123.505,48.59166667,60,2011-08-09,90,39.079,3.832,75.321,23.672,0,0,0,0,0,0,15163.349,NAN,NAN,NAN,NAN,NAN,NAN,16.273,0,1.511,0
-123.505,48.59166667,60,2011-08-09,97,44.513,2.406,30.984,10.467,0,0,0.0715,0.0084,0,0,15461.513,NAN,NAN,NAN,NAN,NAN,NAN,18.774,4.269,4.637,4.33
-123.505,48.59166667,60,2011-08-09,100,41.064,3.967,75.833,22.49,0,0,0.1071,0.0168,0,0,16876.059,NAN,NAN,NAN,NAN,NAN,NAN,15.413,0.623,2.869,2.438
-123.505,48.59166667,60,2011-08-09,110,38.394,4.021,78.606,20.917,0,0,0.247,0.0211,0,0,21209.964,NAN,NAN,NAN,NAN,NAN,NAN,15.127,0.332,3.382,2.696
-123.505,48.59166667,60,2011-08-09,120,25.502,4.208,75.554,18.207,0,0,0,0,0,0,24119.088,NAN,NAN,NAN,NAN,NAN,NAN,15.172,0.587,3.813,3.343
-123.505,48.59166667,60,2011-08-09,135,10.04,4.516,84.793,14.446,0,0,0.1786,0.0673,0,0,16450.693,NAN,NAN,NAN,NAN,NAN,NAN,14.315,0.222,3.142,2.543
-123.505,48.59166667,60,2011-08-09,150,0,5.405,91.035,0.651,3.7859,0.0017,0.253,0.0716,0,0,29353.644,NAN,NAN,NAN,NAN,NAN,NAN,11.928,0.019,4.454,3.843
-123.505,48.59166667,60,2011-08-09,165,0,6.498,83.449,0,7.7305,0.2245,0.2828,0.3241,5.7005,0.2979,32140.74,NAN,NAN,NAN,NAN,NAN,NAN,1.908,0.497,63.384,13.797
-123.505,48.59166667,60,2011-08-09,185,0,6.152,84.397,0,6.8489,0.2369,0,0,4.9408,0.0825,38146.974,NAN,NAN,NAN,NAN,NAN,NAN,2.207,0.216,622.081,464.671
-123.505,48.59166667,60,2011-08-09,200,0,6.404,107.865,0,7.4214,0.0839,0,0,5.4639,0.2358,35800.651,NAN,NAN,NAN,NAN,NAN,NAN,1.447,0.127,631.494,477.004
-123.505,48.59166667,61,2011-09-14,10,167.066,1.019,30.746,5.802,0.1392,0.0439,0.2976,0.0316,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.091,0.435,782.852,666.015
-123.505,48.59166667,61,2011-09-14,20,130.918,1.889,43.669,16.954,0.5907,0.0575,0.3714,0.0822,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,19.745,5.077,24.941,19.862
-123.505,48.59166667,61,2011-09-14,40,106.991,2.434,42.294,26.045,0.4775,0.382,0.1096,0.0064,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,11.943,2.246,44.418,2.93
-123.505,48.59166667,61,2011-09-14,60,70.594,3.038,60.895,28.484,0,0,0.2315,0.0174,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,14.532,0.928,32.527,1.292
-123.505,48.59166667,61,2011-09-14,75,22.927,4.085,79.93,23.597,0,0,0.1622,0.0491,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,15.637,3.466,22.005,0.254
-123.505,48.59166667,61,2011-09-14,85,15.03,4.105,80.218,23.097,0,0,0.2315,0.0174,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,17.57,1.22,7.128,2.515
-123.505,48.59166667,61,2011-09-14,90,14.307,4.265,83.059,20.744,0,0,0.2461,0.038,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,15.349,2.082,8.501,3.718
-123.505,48.59166667,61,2011-09-14,97,17.41,4.289,84.918,20.257,0,0,0.2338,0.0238,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,13.703,2.437,6.256,1.367
-123.505,48.59166667,61,2011-09-14,100,14.984,4.254,80.917,20.585,0,0,0.0906,0.0143,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,15.426,1.973,6.256,0.698
-123.505,48.59166667,61,2011-09-14,110,12.125,4.728,91.771,12.523,0,0,0.0403,0.0095,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,19.611,0.232,4.203,0.251
-123.505,48.59166667,61,2011-09-14,120,6.644,4.62,91.661,14.892,0,0,0.3803,0.0823,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,11.406,2.437,5.782,0.754
-123.505,48.59166667,61,2011-09-14,135,4.972,4.929,91.912,8.783,0,0,0.4083,0.0079,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,11.406,1.276,6.196,0.335
-123.505,48.59166667,61,2011-09-14,150,6.525,4.995,95.219,9.506,1.041,0.0081,0.4754,0.0238,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,19.201,0.464,13.281,1.535
-123.505,48.59166667,61,2011-09-14,165,9.699,4.988,95.446,11.038,0.9583,0.0479,0.5805,0.0174,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,15.016,2.553,13.636,0.809
-123.505,48.59166667,61,2011-09-14,185,11.915,4.758,90.675,13.893,1.047,0.1793,0.3926,0.0269,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,13.334,1.218,20.503,0.642
-123.505,48.59166667,61,2011-09-14,200,13.776,4.74,93.353,14.797,1.3957,0.1322,0.3479,0.0111,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,14.072,5.28,13.458,3.684
-123.505,48.59166667,62,2011-10-12,10,142.565,2.27,51.602,23.129,0.0441,0.0231,0.2976,0.0316,0,0,7732.705,NAN,NAN,NAN,NAN,NAN,NAN,14.462,3.265,9.62,0.507
-123.505,48.59166667,62,2011-10-12,20,130.164,2.374,54.998,24.771,0,0,0.3714,0.0822,0,0,6384.508,NAN,NAN,NAN,NAN,NAN,NAN,11.667,3.015,35.449,2.013
-123.505,48.59166667,62,2011-10-12,40,102.611,2.466,52.483,26.395,0.5163,0.0547,0.1096,0.0064,0,0,4252.61,NAN,NAN,NAN,NAN,NAN,NAN,18.256,3.453,35.045,0.895
-123.505,48.59166667,62,2011-10-12,60,84.159,2.629,54.764,27.725,0,0,0.2315,0.0174,0,0,4545.026,NAN,NAN,NAN,NAN,NAN,NAN,14.786,1.198,36.543,0.8
-123.505,48.59166667,62,2011-10-12,75,44.862,3.455,67.299,26.43,0.0178,0.0056,0.1622,0.0491,0,0,12637.844,NAN,NAN,NAN,NAN,NAN,NAN,16.673,2.015,23.06,1.909
-123.505,48.59166667,62,2011-10-12,85,8.066,4.274,83.35,20.65,0.7457,0.0008,0.2315,0.0174,0,0,17131.907,NAN,NAN,NAN,NAN,NAN,NAN,19.792,3.267,16.511,1.625
-123.505,48.59166667,62,2011-10-12,90,2.952,4.504,88.927,18.295,0.2927,0.0975,0.2461,0.038,0,0,18960.831,NAN,NAN,NAN,NAN,NAN,NAN,15.672,0.381,10.6,3.38
-123.505,48.59166667,62,2011-10-12,97,2.915,4.788,97.628,9.614,0,0,0.2338,0.0238,0,0,12838.81,NAN,NAN,NAN,NAN,NAN,NAN,14.478,4.465,12.899,0.8
-123.505,48.59166667,62,2011-10-12,100,2.733,4.966,97.23,7.088,0,0,0.0906,0.0143,0,0,16501.262,NAN,NAN,NAN,NAN,NAN,NAN,16.942,0.327,33.496,0.98
-123.505,48.59166667,62,2011-10-12,110,6.587,4.795,99.537,11.146,0,0,0.0403,0.0095,0,0,14348.554,NAN,NAN,NAN,NAN,NAN,NAN,11.359,7.787,60.972,1.238
-123.505,48.59166667,62,2011-10-12,120,2.834,4.879,98.825,9.986,1.0619,0.0092,0.3803,0.0823,0,0,17442.711,NAN,NAN,NAN,NAN,NAN,NAN,11.975,2.777,36.141,7.56
-123.505,48.59166667,62,2011-10-12,135,14.98,4.329,94.264,16.243,1.7611,0.0132,0.4083,0.0079,0,0,26158.077,NAN,NAN,NAN,NAN,NAN,NAN,6.199,2.124,48.292,0.439
-123.505,48.59166667,62,2011-10-12,150,19.987,4.529,93.926,16.081,0,0,0.4754,0.0238,0,0,19404.903,NAN,NAN,NAN,NAN,NAN,NAN,10.897,3.213,75.275,11.249
-123.505,48.59166667,62,2011-10-12,165,22.801,4.27,87.457,21.262,0,0,0.5805,0.0174,0,0,28480.85,NAN,NAN,NAN,NAN,NAN,NAN,16.776,0,10.897,0
-123.505,48.59166667,62,2011-10-12,185,24.274,4.266,86.886,21.811,0.1624,0.0103,0.3926,0.0269,0,0,30484.1,NAN,NAN,NAN,NAN,NAN,NAN,22.575,0.098,8.042,2.145
-123.505,48.59166667,62,2011-10-12,200,23.325,4.146,87.414,21.953,0,0,0.3479,0.0111,0,0,29754.923,NAN,NAN,NAN,NAN,NAN,NAN,28.443,4.394,10.162,5.975
-123.505,48.59166667,63,2011-11-09,10,150.726,2.527,46.756,25.267,1.323,NAN,0.43,NAN,0,NAN,11153.485,NAN,NAN,NAN,NAN,NAN,NAN,22.782,0,12.104,0
-123.505,48.59166667,63,2011-11-09,20,99.454,2.592,54.454,28.131,0,NAN,0,NAN,0,NAN,10074.388,NAN,NAN,NAN,NAN,NAN,NAN,18.622,0.153,15.002,2.535
-123.505,48.59166667,63,2011-11-09,40,119.831,2.586,54.949,27.903,0.535,NAN,0,NAN,0,NAN,13246.872,NAN,NAN,NAN,NAN,NAN,NAN,17.57,1.87,11.912,0.637
-123.505,48.59166667,63,2011-11-09,60,103.041,2.682,57.687,28.257,0,NAN,0,NAN,0,NAN,24127.476,NAN,NAN,NAN,NAN,NAN,NAN,21.339,1.263,12.534,0.44
-123.505,48.59166667,63,2011-11-09,75,54.396,3.2,67.046,27.677,0,NAN,0,NAN,0,NAN,35384.917,NAN,NAN,NAN,NAN,NAN,NAN,15.447,2.273,11.65,1.039
-123.505,48.59166667,63,2011-11-09,85,19.613,3.881,79.933,23.925,0,NAN,0,NAN,0,NAN,41589.723,NAN,NAN,NAN,NAN,NAN,NAN,22.098,2.336,4.632,0.03
-123.505,48.59166667,63,2011-11-09,90,11.828,4.265,86.978,19.931,0,NAN,0,NAN,0,NAN,49543.537,NAN,NAN,NAN,NAN,NAN,NAN,16.92,0.316,2.831,0.789
-123.505,48.59166667,63,2011-11-09,97,7.595,4.476,93.925,18.862,0,NAN,0,NAN,0,NAN,61539.792,NAN,NAN,NAN,NAN,NAN,NAN,20.714,6.061,2.472,0.008
-123.505,48.59166667,63,2011-11-09,100,6.513,4.446,91.419,19.154,0.157,NAN,0,NAN,0,NAN,54582.374,NAN,NAN,NAN,NAN,NAN,NAN,17.679,0.253,2.938,1.031
-123.505,48.59166667,63,2011-11-09,110,2.802,5.018,101.606,5.768,0.114,NAN,0,NAN,0,NAN,21753.422,NAN,NAN,NAN,NAN,NAN,NAN,11.473,0.821,2.203,0.523
-123.505,48.59166667,63,2011-11-09,120,2.533,4.929,102.106,9.89,0,NAN,0,NAN,0,NAN,26226.698,NAN,NAN,NAN,NAN,NAN,NAN,0,0,20.212,0.061
-123.505,48.59166667,63,2011-11-09,135,2.473,5.111,105.013,4.667,0.936,NAN,0,NAN,0,NAN,20957.125,NAN,NAN,NAN,NAN,NAN,NAN,0,0,9.27,0.038
-123.505,48.59166667,63,2011-11-09,150,7.303,4.797,98.799,14.187,0,NAN,0,NAN,0,NAN,39093.04,NAN,NAN,NAN,NAN,NAN,NAN,0,0,28.838,1.372
-123.505,48.59166667,63,2011-11-09,165,15.368,4.594,94.432,18.741,0,NAN,0,NAN,0,NAN,56164.927,NAN,NAN,NAN,NAN,NAN,NAN,20.116,1.37,10.985,2.66
-123.505,48.59166667,63,2011-11-09,185,16.885,4.439,89.466,21.75,0,NAN,0,NAN,0,NAN,42388.089,NAN,NAN,NAN,NAN,NAN,NAN,16.667,2.521,7.469,3.554
-123.505,48.59166667,63,2011-11-09,200,14.767,4.463,90.469,22.523,0,NAN,0,NAN,0,NAN,42610.127,NAN,NAN,NAN,NAN,NAN,NAN,22.016,3.947,7.926,2.858
-123.505,48.59166667,64,2011-12-07,10,164.869,2.338,46.49,27.353,0,0,0.4467,0.0016,0,0,7732.705,NAN,NAN,NAN,NAN,NAN,NAN,20.388,2.083,13.357,0.746
-123.505,48.59166667,64,2011-12-07,20,155.675,2.489,48.658,27.416,0,0,0.3074,0.0049,0,0,6384.508,NAN,NAN,NAN,NAN,NAN,NAN,13.988,0.72,19.514,0.343
-123.505,48.59166667,64,2011-12-07,40,145.156,2.519,51.72,27.317,0,0,0,0,0,0,4252.61,NAN,NAN,NAN,NAN,NAN,NAN,14.724,0.334,23.059,2.303
-123.505,48.59166667,64,2011-12-07,60,108.424,2.576,49.335,27.89,0,0,0,0,0,0,4545.026,NAN,NAN,NAN,NAN,NAN,NAN,15.284,0.083,25.752,0.493
-123.505,48.59166667,64,2011-12-07,75,119.375,2.743,56.71,27.921,0,0,0,0,0,0,12637.844,NAN,NAN,NAN,NAN,NAN,NAN,16.27,0.235,12.321,1.808
-123.505,48.59166667,64,2011-12-07,85,66.337,3.007,53.28,26.839,0.1464,0.019,0,0,0,0,17131.907,NAN,NAN,NAN,NAN,NAN,NAN,16.495,0.273,14.471,1.297
-123.505,48.59166667,64,2011-12-07,90,52.372,3.537,53.536,25.265,0.2901,0.0304,1.6299,0.0214,0,0,18960.831,NAN,NAN,NAN,NAN,NAN,NAN,15.3,0.214,11.989,0.054
-123.505,48.59166667,64,2011-12-07,97,22.386,4.079,54.696,19.699,0.1386,0.0194,0.5197,0.1148,0,0,12838.81,NAN,NAN,NAN,NAN,NAN,NAN,16.366,0.227,8.063,1.153
-123.505,48.59166667,64,2011-12-07,100,12.4,3.445,54.762,24.675,0,0,0,0,0,0,16501.262,NAN,NAN,NAN,NAN,NAN,NAN,14.13,0.399,5.781,1.458
-123.505,48.59166667,64,2011-12-07,110,3.584,4.359,54.997,17.139,0,0,0,0,0,0,14348.554,NAN,NAN,NAN,NAN,NAN,NAN,15.658,0.114,5.421,0.573
-123.505,48.59166667,64,2011-12-07,120,3.321,4.875,53.603,3.558,0.9445,0.0269,0,0,0,0,17442.711,NAN,NAN,NAN,NAN,NAN,NAN,13.17,0.298,7.489,1.582
-123.505,48.59166667,64,2011-12-07,135,3.334,4.96,52.521,4.541,0.2033,0.007,1.3492,0.3166,0,0,26158.077,NAN,NAN,NAN,NAN,NAN,NAN,1.863,0.427,103.948,1.14
